Timestamp,Stock Name,Open,High,Low,Close,Volume,Market Cap,PE Ratio,Industry PE,Debt to Equity,Dividend Yield,ROE
2024-08-30 09:15:00+05:30,RADICO.NS,1818.5,1832.9000244140625,1818.5,1822.6500244140625,0.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 09:20:00+05:30,RADICO.NS,1822.6500244140625,1825.5999755859375,1821.0999755859375,1822.0,1127.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 09:25:00+05:30,RADICO.NS,1823.8499755859375,1823.8499755859375,1816.199951171875,1822.199951171875,2357.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 09:30:00+05:30,RADICO.NS,1823.699951171875,1823.699951171875,1819.0999755859375,1819.3499755859375,1712.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 09:35:00+05:30,RADICO.NS,1820.550048828125,1820.550048828125,1812.5,1815.699951171875,1625.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 09:40:00+05:30,RADICO.NS,1813.699951171875,1816.699951171875,1813.699951171875,1815.050048828125,279.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 09:45:00+05:30,RADICO.NS,1816.699951171875,1818.3499755859375,1815.699951171875,1817.4000244140625,115.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 09:50:00+05:30,RADICO.NS,1817.550048828125,1818.300048828125,1815.5999755859375,1818.300048828125,230.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 09:55:00+05:30,RADICO.NS,1817.0999755859375,1817.5,1815.0,1815.0,653.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:00:00+05:30,RADICO.NS,1816.300048828125,1816.8499755859375,1816.050048828125,1816.5,118.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:05:00+05:30,RADICO.NS,1816.5999755859375,1823.949951171875,1815.050048828125,1818.3499755859375,1580.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:10:00+05:30,RADICO.NS,1820.25,1823.949951171875,1820.050048828125,1822.0,954.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:15:00+05:30,RADICO.NS,1820.699951171875,1827.0,1820.0,1825.25,1761.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:20:00+05:30,RADICO.NS,1827.0,1827.0,1823.199951171875,1823.449951171875,852.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:25:00+05:30,RADICO.NS,1823.0,1829.9000244140625,1823.0,1826.9000244140625,2922.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:30:00+05:30,RADICO.NS,1827.199951171875,1838.0,1825.0,1834.949951171875,5431.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:35:00+05:30,RADICO.NS,1834.0,1839.449951171875,1834.0,1836.9000244140625,2164.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:40:00+05:30,RADICO.NS,1835.5999755859375,1838.550048828125,1831.9000244140625,1835.800048828125,2189.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:45:00+05:30,RADICO.NS,1835.75,1837.5,1833.0,1833.699951171875,818.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:50:00+05:30,RADICO.NS,1834.4000244140625,1834.949951171875,1831.4000244140625,1834.199951171875,834.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 10:55:00+05:30,RADICO.NS,1834.550048828125,1838.0,1834.550048828125,1835.050048828125,1928.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 11:00:00+05:30,RADICO.NS,1836.800048828125,1836.800048828125,1835.0,1836.0,374.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 11:05:00+05:30,RADICO.NS,1836.8499755859375,1837.9000244140625,1836.0,1836.0,428.0,260155080704,96.14109,,33.544,0.0015,
2024-08-30 11:10:00+05:30,RADICO.NS,1836.0,1839.0,1836.0,1838.6500244140625,2095.0,260155080704,96.14109,,33.544,0.0015,
